market,name,price,date
pettah,lime,200,3/5/2024
pettah,lime,200,3/6/2024
pettah,lime,200,3/7/2024
pettah,lime,200,3/11/2024
pettah,lime,200,3/14/2024
pettah,lime,200,3/15/2024
pettah,lime,200,3/18/2024
pettah,lime,200,3/19/2024
pettah,lime,200,3/20/2024
pettah,lime,200,8/27/2024
pettah,lime,200,8/28/2024
pettah,lime,200,8/30/2024
pettah,lime,200,9/11/2024
pettah,lime,200,9/12/2024
pettah,lime,200,9/13/2024
pettah,lime,200,12/27/2024
pettah,lime,200,1/1/2025
pettah,lime,220,3/24/2023
pettah,lime,220,3/28/2023
pettah,lime,220,3/29/2023
pettah,lime,220,4/3/2023
pettah,lime,220,4/10/2023
pettah,lime,220,4/11/2023
pettah,lime,220,4/12/2023
pettah,lime,220,6/27/2023
pettah,lime,220,3/21/2024
pettah,lime,220,3/22/2024
pettah,lime,230,9/20/2022
pettah,lime,230,9/21/2022
pettah,lime,230,4/6/2023
pettah,lime,230,3/12/2024
pettah,lime,230,3/13/2024
pettah,lime,240,9/22/2022
pettah,lime,240,9/23/2022
pettah,lime,250,11/9/2022
pettah,lime,250,11/10/2022
pettah,lime,250,11/11/2022
pettah,lime,250,11/15/2022
pettah,lime,250,11/16/2022
pettah,lime,250,11/17/2022
pettah,lime,250,11/18/2022
pettah,lime,250,11/21/2022
pettah,lime,250,11/22/2022
pettah,lime,250,11/23/2022
pettah,lime,250,11/24/2022
pettah,lime,250,11/25/2022
pettah,lime,250,11/28/2022
pettah,lime,250,11/29/2022
pettah,lime,250,12/8/2022
pettah,lime,250,12/9/2022
pettah,lime,250,4/26/2023
pettah,lime,250,5/11/2023
pettah,lime,250,5/12/2023
pettah,lime,250,5/15/2023
pettah,lime,250,5/16/2023
pettah,lime,250,5/17/2023
pettah,lime,250,5/18/2023
pettah,lime,250,5/19/2023
pettah,lime,250,5/22/2023
pettah,lime,250,5/23/2023
pettah,lime,250,5/24/2023
pettah,lime,250,5/30/2023
pettah,lime,250,6/1/2023
pettah,lime,250,6/2/2023
pettah,lime,250,6/13/2023
pettah,lime,250,6/14/2023
pettah,lime,250,6/19/2023
pettah,lime,250,6/20/2023
pettah,lime,250,6/21/2023
pettah,lime,250,6/26/2023
pettah,lime,250,6/28/2023
pettah,lime,250,7/4/2023
pettah,lime,250,7/5/2023
pettah,lime,250,7/6/2023
pettah,lime,250,7/7/2023
pettah,lime,250,7/10/2023
pettah,lime,250,7/11/2023
pettah,lime,250,7/12/2023
pettah,lime,250,7/13/2023
pettah,lime,250,7/14/2023
pettah,lime,250,7/17/2023
pettah,lime,250,7/18/2023
pettah,lime,250,7/19/2023
pettah,lime,250,7/20/2023
pettah,lime,250,1/2/2024
pettah,lime,250,1/3/2024
pettah,lime,250,1/4/2024
pettah,lime,250,1/5/2024
pettah,lime,250,1/8/2024
pettah,lime,250,1/9/2024
pettah,lime,250,1/10/2024
pettah,lime,250,1/11/2024
pettah,lime,250,1/12/2024
pettah,lime,250,3/14/2024
pettah,lime,250,3/15/2024
pettah,lime,250,3/18/2024
pettah,lime,250,3/19/2024
pettah,lime,250,3/20/2024
pettah,lime,250,8/26/2024
pettah,lime,250,8/27/2024
pettah,lime,250,8/28/2024
pettah,lime,250,8/29/2024
pettah,lime,250,8/30/2024
pettah,lime,250,9/2/2024
pettah,lime,250,9/3/2024
pettah,lime,250,9/4/2024
pettah,lime,250,9/9/2024
pettah,lime,250,9/10/2024
pettah,lime,250,9/11/2024
pettah,lime,250,9/12/2024
pettah,lime,250,9/18/2024
pettah,lime,250,12/26/2024
pettah,lime,250,12/30/2024
pettah,lime,250,12/31/2024
pettah,lime,260,4/11/2023
pettah,lime,260,4/12/2023
pettah,lime,260,6/27/2023
pettah,lime,260,3/25/2024
pettah,lime,265,4/10/2023
pettah,lime,270,6/22/2023
pettah,lime,270,6/23/2023
pettah,lime,280,3/13/2024
pettah,lime,280,3/21/2024
pettah,lime,280,3/22/2024
pettah,lime,280,3/26/2024
pettah,lime,300,9/20/2022
pettah,lime,300,9/21/2022
pettah,lime,300,9/26/2022
pettah,lime,300,11/8/2022
pettah,lime,300,11/9/2022
pettah,lime,300,11/10/2022
pettah,lime,300,11/14/2022
pettah,lime,300,11/17/2022
pettah,lime,300,11/21/2022
pettah,lime,300,11/22/2022
pettah,lime,300,11/24/2022
pettah,lime,300,11/25/2022
pettah,lime,300,11/29/2022
pettah,lime,300,4/24/2023
pettah,lime,300,4/25/2023
pettah,lime,300,4/26/2023
pettah,lime,300,4/27/2023
pettah,lime,300,4/28/2023
pettah,lime,300,5/2/2023
pettah,lime,300,5/3/2023
pettah,lime,300,5/4/2023
pettah,lime,300,5/8/2023
pettah,lime,300,5/9/2023
pettah,lime,300,5/10/2023
pettah,lime,300,5/11/2023
pettah,lime,300,5/12/2023
pettah,lime,300,5/22/2023
pettah,lime,300,5/23/2023
pettah,lime,300,5/24/2023
pettah,lime,300,5/25/2023
pettah,lime,300,5/26/2023
pettah,lime,300,5/29/2023
pettah,lime,300,5/30/2023
pettah,lime,300,5/31/2023
pettah,lime,300,6/1/2023
pettah,lime,300,6/2/2023
pettah,lime,300,6/5/2023
pettah,lime,300,6/6/2023
pettah,lime,300,6/7/2023
pettah,lime,300,6/8/2023
pettah,lime,300,6/9/2023
pettah,lime,300,6/12/2023
pettah,lime,300,6/13/2023
pettah,lime,300,6/14/2023
pettah,lime,300,6/15/2023
pettah,lime,300,6/16/2023
pettah,lime,300,6/19/2023
pettah,lime,300,6/20/2023
pettah,lime,300,6/21/2023
pettah,lime,300,6/26/2023
pettah,lime,300,6/28/2023
pettah,lime,300,7/4/2023
pettah,lime,300,7/5/2023
pettah,lime,300,7/6/2023
pettah,lime,300,7/7/2023
pettah,lime,300,7/14/2023
pettah,lime,300,7/17/2023
pettah,lime,300,7/18/2023
pettah,lime,300,7/19/2023
pettah,lime,300,7/20/2023
pettah,lime,300,7/21/2023
pettah,lime,300,7/24/2023
pettah,lime,300,7/28/2023
pettah,lime,300,7/31/2023
pettah,lime,300,1/11/2024
pettah,lime,300,1/12/2024
pettah,lime,300,3/27/2024
pettah,lime,300,8/26/2024
pettah,lime,300,8/29/2024
pettah,lime,300,9/2/2024
pettah,lime,300,9/3/2024
pettah,lime,300,9/4/2024
pettah,lime,300,9/5/2024
pettah,lime,300,9/6/2024
pettah,lime,300,9/9/2024
pettah,lime,300,9/10/2024
pettah,lime,300,9/19/2024
pettah,lime,300,9/23/2024
pettah,lime,300,12/24/2024
pettah,lime,310,9/22/2022
pettah,lime,310,9/23/2022
pettah,lime,320,6/22/2023
pettah,lime,320,6/23/2023
pettah,lime,320,3/25/2024
pettah,lime,320,3/28/2024
pettah,lime,320,4/1/2024
pettah,lime,320,4/2/2024
pettah,lime,320,4/3/2024
pettah,lime,320,4/4/2024
pettah,lime,325,10/5/2022
pettah,lime,350,9/26/2022
pettah,lime,350,10/3/2022
pettah,lime,350,10/4/2022
pettah,lime,350,10/6/2022
pettah,lime,350,10/7/2022
pettah,lime,350,11/3/2022
pettah,lime,350,11/8/2022
pettah,lime,350,11/14/2022
pettah,lime,350,4/24/2023
pettah,lime,350,4/25/2023
pettah,lime,350,4/27/2023
pettah,lime,350,4/28/2023
pettah,lime,350,5/2/2023
pettah,lime,350,5/3/2023
pettah,lime,350,5/4/2023
pettah,lime,350,5/8/2023
pettah,lime,350,5/9/2023
pettah,lime,350,5/10/2023
pettah,lime,350,5/25/2023
pettah,lime,350,5/26/2023
pettah,lime,350,5/29/2023
pettah,lime,350,5/31/2023
pettah,lime,350,6/5/2023
pettah,lime,350,6/6/2023
pettah,lime,350,6/7/2023
pettah,lime,350,6/8/2023
pettah,lime,350,6/9/2023
pettah,lime,350,6/12/2023
pettah,lime,350,6/15/2023
pettah,lime,350,6/16/2023
pettah,lime,350,7/21/2023
pettah,lime,350,7/24/2023
pettah,lime,350,7/25/2023
pettah,lime,350,7/27/2023
pettah,lime,350,7/28/2023
pettah,lime,350,7/31/2023
pettah,lime,350,8/2/2023
pettah,lime,350,3/26/2024
pettah,lime,350,4/5/2024
pettah,lime,350,8/22/2024
pettah,lime,350,8/23/2024
pettah,lime,350,9/5/2024
pettah,lime,350,9/6/2024
pettah,lime,350,9/20/2024
pettah,lime,350,9/23/2024
pettah,lime,350,9/24/2024
pettah,lime,350,9/26/2024
pettah,lime,350,9/27/2024
pettah,lime,350,9/30/2024
pettah,lime,350,10/1/2024
pettah,lime,350,12/23/2024
pettah,lime,360,3/27/2024
pettah,lime,375,10/5/2022
pettah,lime,380,3/28/2024
pettah,lime,380,4/1/2024
pettah,lime,380,4/2/2024
pettah,lime,380,4/3/2024
pettah,lime,380,4/4/2024
pettah,lime,400,9/27/2022
pettah,lime,400,10/3/2022
pettah,lime,400,10/4/2022
pettah,lime,400,10/6/2022
pettah,lime,400,10/7/2022
pettah,lime,400,10/25/2022
pettah,lime,400,10/26/2022
pettah,lime,400,10/31/2022
pettah,lime,400,11/1/2022
pettah,lime,400,11/2/2022
pettah,lime,400,11/3/2022
pettah,lime,400,11/4/2022
pettah,lime,400,4/19/2023
pettah,lime,400,4/20/2023
pettah,lime,400,4/21/2023
pettah,lime,400,7/25/2023
pettah,lime,400,8/2/2023
pettah,lime,400,12/7/2023
pettah,lime,400,12/8/2023
pettah,lime,400,12/11/2023
pettah,lime,400,12/18/2023
pettah,lime,400,4/5/2024
pettah,lime,400,8/2/2024
pettah,lime,400,8/7/2024
pettah,lime,400,8/8/2024
pettah,lime,400,8/9/2024
pettah,lime,400,8/12/2024
pettah,lime,400,8/13/2024
pettah,lime,400,8/14/2024
pettah,lime,400,8/20/2024
pettah,lime,400,8/21/2024
pettah,lime,400,8/22/2024
pettah,lime,400,8/23/2024
pettah,lime,400,9/24/2024
pettah,lime,400,9/25/2024
pettah,lime,400,10/2/2024
pettah,lime,400,12/3/2024
pettah,lime,400,12/4/2024
pettah,lime,400,12/5/2024
pettah,lime,400,12/6/2024
pettah,lime,400,12/9/2024
pettah,lime,400,12/11/2024
pettah,lime,400,12/12/2024
pettah,lime,400,12/13/2024
pettah,lime,400,12/16/2024
pettah,lime,400,12/17/2024
pettah,lime,400,12/18/2024
pettah,lime,400,12/19/2024
pettah,lime,400,12/20/2024
pettah,lime,420,9/28/2022
pettah,lime,420,9/29/2022
pettah,lime,420,9/30/2022
pettah,lime,450,9/27/2022
pettah,lime,450,10/12/2022
pettah,lime,450,10/13/2022
pettah,lime,450,10/21/2022
pettah,lime,450,10/25/2022
pettah,lime,450,10/26/2022
pettah,lime,450,10/27/2022
pettah,lime,450,10/28/2022
pettah,lime,450,10/31/2022
pettah,lime,450,11/1/2022
pettah,lime,450,11/2/2022
pettah,lime,450,11/4/2022
pettah,lime,450,4/18/2023
pettah,lime,450,4/19/2023
pettah,lime,450,4/20/2023
pettah,lime,450,4/21/2023
pettah,lime,450,8/3/2023
pettah,lime,450,8/15/2024
pettah,lime,450,8/16/2024
pettah,lime,450,8/20/2024
pettah,lime,450,8/21/2024
pettah,lime,450,10/3/2024
pettah,lime,450,10/4/2024
pettah,lime,450,10/25/2024
pettah,lime,450,12/10/2024
pettah,lime,490,9/29/2022
pettah,lime,490,9/30/2022
pettah,lime,500,9/28/2022
pettah,lime,500,10/11/2022
pettah,lime,500,10/12/2022
pettah,lime,500,10/13/2022
pettah,lime,500,10/17/2022
pettah,lime,500,10/18/2022
pettah,lime,500,10/19/2022
pettah,lime,500,10/20/2022
pettah,lime,500,10/27/2022
pettah,lime,500,10/28/2022
pettah,lime,500,4/17/2023
pettah,lime,500,4/18/2023
pettah,lime,500,8/3/2023
pettah,lime,500,8/4/2023
pettah,lime,500,8/7/2023
pettah,lime,500,8/8/2023
pettah,lime,500,8/9/2023
pettah,lime,500,12/18/2023
pettah,lime,500,4/8/2024
pettah,lime,500,7/16/2024
pettah,lime,500,7/17/2024
pettah,lime,500,7/18/2024
pettah,lime,500,7/19/2024
pettah,lime,500,7/22/2024
pettah,lime,500,7/25/2024
pettah,lime,500,7/30/2024
pettah,lime,500,7/31/2024
pettah,lime,500,8/1/2024
pettah,lime,500,8/2/2024
pettah,lime,500,8/5/2024
pettah,lime,500,8/6/2024
pettah,lime,500,8/7/2024
pettah,lime,500,8/8/2024
pettah,lime,500,8/9/2024
pettah,lime,500,8/12/2024
pettah,lime,500,8/13/2024
pettah,lime,500,8/14/2024
pettah,lime,500,10/7/2024
pettah,lime,500,10/8/2024
pettah,lime,500,10/9/2024
pettah,lime,500,10/10/2024
pettah,lime,500,10/11/2024
pettah,lime,500,10/14/2024
pettah,lime,500,10/15/2024
pettah,lime,500,10/18/2024
pettah,lime,500,10/23/2024
pettah,lime,500,10/24/2024
pettah,lime,500,10/28/2024
pettah,lime,500,10/29/2024
pettah,lime,500,11/21/2024
pettah,lime,500,11/22/2024
pettah,lime,550,10/11/2022
pettah,lime,550,10/21/2022
pettah,lime,550,4/17/2023
pettah,lime,550,8/4/2023
pettah,lime,550,8/7/2023
pettah,lime,550,8/8/2023
pettah,lime,550,8/9/2023
pettah,lime,550,8/10/2023
pettah,lime,550,8/11/2023
pettah,lime,550,8/14/2023
pettah,lime,550,4/8/2024
pettah,lime,550,4/9/2024
pettah,lime,550,4/10/2024
pettah,lime,550,8/15/2024
pettah,lime,550,8/16/2024
pettah,lime,550,10/16/2024
pettah,lime,550,10/21/2024
pettah,lime,550,10/22/2024
pettah,lime,550,10/30/2024
pettah,lime,550,11/1/2024
pettah,lime,550,11/29/2024
pettah,lime,550,12/2/2024
pettah,lime,600,10/14/2022
pettah,lime,600,10/17/2022
pettah,lime,600,10/18/2022
pettah,lime,600,10/19/2022
pettah,lime,600,10/20/2022
pettah,lime,600,8/10/2023
pettah,lime,600,8/11/2023
pettah,lime,600,8/14/2023
pettah,lime,600,8/15/2023
pettah,lime,600,8/16/2023
pettah,lime,600,8/21/2023
pettah,lime,600,12/5/2023
pettah,lime,600,12/6/2023
pettah,lime,600,12/7/2023
pettah,lime,600,12/8/2023
pettah,lime,600,12/11/2023
pettah,lime,600,12/12/2023
pettah,lime,600,12/13/2023
pettah,lime,600,12/14/2023
pettah,lime,600,12/15/2023
pettah,lime,600,4/9/2024
pettah,lime,600,4/10/2024
pettah,lime,600,7/8/2024
pettah,lime,600,7/9/2024
pettah,lime,600,7/16/2024
pettah,lime,600,7/17/2024
pettah,lime,600,7/18/2024
pettah,lime,600,7/19/2024
pettah,lime,600,7/22/2024
pettah,lime,600,7/23/2024
pettah,lime,600,7/24/2024
pettah,lime,600,7/25/2024
pettah,lime,600,7/26/2024
pettah,lime,600,7/29/2024
pettah,lime,600,7/30/2024
pettah,lime,600,7/31/2024
pettah,lime,600,8/1/2024
pettah,lime,600,8/5/2024
pettah,lime,600,8/6/2024
pettah,lime,600,11/20/2024
pettah,lime,600,11/25/2024
pettah,lime,600,11/26/2024
pettah,lime,600,11/28/2024
pettah,lime,650,8/24/2020
pettah,lime,650,8/15/2023
pettah,lime,650,8/16/2023
pettah,lime,650,8/17/2023
pettah,lime,650,8/21/2023
pettah,lime,650,8/22/2023
pettah,lime,650,8/23/2023
pettah,lime,650,4/15/2024
pettah,lime,680,4/15/2024
pettah,lime,700,8/24/2020
pettah,lime,700,10/14/2022
pettah,lime,700,8/17/2023
pettah,lime,700,8/18/2023
pettah,lime,700,8/22/2023
pettah,lime,700,8/23/2023
pettah,lime,700,7/2/2024
pettah,lime,700,7/3/2024
pettah,lime,700,7/4/2024
pettah,lime,700,7/5/2024
pettah,lime,700,7/8/2024
pettah,lime,700,7/9/2024
pettah,lime,700,7/10/2024
pettah,lime,700,7/23/2024
pettah,lime,700,7/24/2024
pettah,lime,700,7/26/2024
pettah,lime,700,7/29/2024
pettah,lime,700,11/4/2024
pettah,lime,700,11/6/2024
pettah,lime,700,11/8/2024
pettah,lime,700,11/19/2024
pettah,lime,700,11/27/2024
pettah,lime,750,8/18/2023
pettah,lime,750,4/16/2024
pettah,lime,750,11/5/2024
pettah,lime,750,11/11/2024
pettah,lime,750,11/12/2024
pettah,lime,800,9/4/2023
pettah,lime,800,11/22/2023
pettah,lime,800,11/23/2023
pettah,lime,800,11/24/2023
pettah,lime,800,12/5/2023
pettah,lime,800,12/6/2023
pettah,lime,800,12/12/2023
pettah,lime,800,12/13/2023
pettah,lime,800,12/14/2023
pettah,lime,800,12/15/2023
pettah,lime,800,4/16/2024
pettah,lime,800,5/2/2024
pettah,lime,800,5/3/2024
pettah,lime,800,7/2/2024
pettah,lime,800,7/3/2024
pettah,lime,800,7/4/2024
pettah,lime,800,7/5/2024
pettah,lime,800,7/10/2024
pettah,lime,800,7/11/2024
pettah,lime,800,7/12/2024
pettah,lime,800,7/15/2024
pettah,lime,800,11/13/2024
pettah,lime,800,11/14/2024
pettah,lime,800,11/18/2024
pettah,lime,850,8/25/2023
pettah,lime,900,8/25/2023
pettah,lime,900,8/28/2023
pettah,lime,900,8/29/2023
pettah,lime,900,9/1/2023
pettah,lime,900,9/4/2023
pettah,lime,900,9/5/2023
pettah,lime,900,9/6/2023
pettah,lime,900,9/7/2023
pettah,lime,900,9/8/2023
pettah,lime,900,9/21/2023
pettah,lime,900,9/22/2023
pettah,lime,900,4/17/2024
pettah,lime,900,4/18/2024
pettah,lime,900,4/19/2024
pettah,lime,900,4/22/2024
pettah,lime,900,4/24/2024
pettah,lime,900,4/25/2024
pettah,lime,900,4/26/2024
pettah,lime,900,4/29/2024
pettah,lime,900,4/30/2024
pettah,lime,900,5/2/2024
pettah,lime,900,5/3/2024
pettah,lime,900,7/1/2024
pettah,lime,900,7/11/2024
pettah,lime,900,7/12/2024
pettah,lime,900,7/15/2024
pettah,lime,1000,8/28/2023
pettah,lime,1000,8/29/2023
pettah,lime,1000,8/31/2023
pettah,lime,1000,9/1/2023
pettah,lime,1000,9/5/2023
pettah,lime,1000,9/6/2023
pettah,lime,1000,9/7/2023
pettah,lime,1000,9/8/2023
pettah,lime,1000,9/11/2023
pettah,lime,1000,9/12/2023
pettah,lime,1000,9/13/2023
pettah,lime,1000,9/14/2023
pettah,lime,1000,9/15/2023
pettah,lime,1000,9/18/2023
pettah,lime,1000,9/19/2023
pettah,lime,1000,9/20/2023
pettah,lime,1000,9/25/2023
pettah,lime,1000,9/26/2023
pettah,lime,1000,10/5/2023
pettah,lime,1000,10/6/2023
pettah,lime,1000,11/21/2023
pettah,lime,1000,11/22/2023
pettah,lime,1000,11/23/2023
pettah,lime,1000,11/24/2023
pettah,lime,1000,11/27/2023
pettah,lime,1000,11/28/2023
pettah,lime,1000,11/29/2023
pettah,lime,1000,11/30/2023
pettah,lime,1000,12/1/2023
pettah,lime,1000,12/4/2023
pettah,lime,1000,4/17/2024
pettah,lime,1000,4/18/2024
pettah,lime,1000,4/19/2024
pettah,lime,1000,4/22/2024
pettah,lime,1000,4/24/2024
pettah,lime,1000,4/25/2024
pettah,lime,1000,4/26/2024
pettah,lime,1000,4/29/2024
pettah,lime,1000,4/30/2024
pettah,lime,1000,5/20/2024
pettah,lime,1000,5/22/2024
pettah,lime,1000,5/27/2024
pettah,lime,1000,5/28/2024
pettah,lime,1000,5/29/2024
pettah,lime,1000,5/31/2024
pettah,lime,1000,6/11/2024
pettah,lime,1000,6/27/2024
pettah,lime,1000,6/28/2024
pettah,lime,1000,7/1/2024
pettah,lime,1100,8/31/2023
pettah,lime,1100,9/11/2023
pettah,lime,1100,9/12/2023
pettah,lime,1100,9/21/2023
pettah,lime,1100,9/22/2023
pettah,lime,1100,9/27/2023
pettah,lime,1100,10/2/2023
pettah,lime,1100,10/3/2023
pettah,lime,1100,10/4/2023
pettah,lime,1100,5/6/2024
pettah,lime,1100,5/7/2024
pettah,lime,1100,5/21/2024
pettah,lime,1100,5/22/2024
pettah,lime,1100,5/27/2024
pettah,lime,1100,5/28/2024
pettah,lime,1100,5/29/2024
pettah,lime,1100,5/31/2024
pettah,lime,1100,6/3/2024
pettah,lime,1100,6/10/2024
pettah,lime,1100,6/11/2024
pettah,lime,1100,6/12/2024
pettah,lime,1100,6/13/2024
pettah,lime,1100,6/14/2024
pettah,lime,1100,6/26/2024
pettah,lime,1100,6/27/2024
pettah,lime,1100,6/28/2024
pettah,lime,1200,9/13/2023
pettah,lime,1200,9/14/2023
pettah,lime,1200,9/15/2023
pettah,lime,1200,9/18/2023
pettah,lime,1200,9/19/2023
pettah,lime,1200,9/20/2023
pettah,lime,1200,9/25/2023
pettah,lime,1200,9/26/2023
pettah,lime,1200,10/5/2023
pettah,lime,1200,10/6/2023
pettah,lime,1200,10/9/2023
pettah,lime,1200,10/10/2023
pettah,lime,1200,10/11/2023
pettah,lime,1200,10/12/2023
pettah,lime,1200,10/13/2023
pettah,lime,1200,10/16/2023
pettah,lime,1200,10/23/2023
pettah,lime,1200,10/24/2023
pettah,lime,1200,10/25/2023
pettah,lime,1200,10/26/2023
pettah,lime,1200,10/27/2023
pettah,lime,1200,10/30/2023
pettah,lime,1200,11/2/2023
pettah,lime,1200,11/7/2023
pettah,lime,1200,11/21/2023
pettah,lime,1200,5/6/2024
pettah,lime,1200,5/7/2024
pettah,lime,1200,5/8/2024
pettah,lime,1200,5/9/2024
pettah,lime,1200,5/10/2024
pettah,lime,1200,5/16/2024
pettah,lime,1200,5/17/2024
pettah,lime,1200,5/20/2024
pettah,lime,1200,5/21/2024
pettah,lime,1200,6/3/2024
pettah,lime,1200,6/4/2024
pettah,lime,1200,6/5/2024
pettah,lime,1200,6/6/2024
pettah,lime,1200,6/7/2024
pettah,lime,1200,6/10/2024
pettah,lime,1200,6/12/2024
pettah,lime,1200,6/13/2024
pettah,lime,1200,6/14/2024
pettah,lime,1200,6/18/2024
pettah,lime,1200,6/19/2024
pettah,lime,1200,6/20/2024
pettah,lime,1200,6/24/2024
pettah,lime,1200,6/25/2024
pettah,lime,1200,6/26/2024
pettah,lime,1300,9/27/2023
pettah,lime,1300,10/2/2023
pettah,lime,1300,10/3/2023
pettah,lime,1300,10/4/2023
pettah,lime,1300,10/17/2023
pettah,lime,1300,10/25/2023
pettah,lime,1300,10/26/2023
pettah,lime,1300,10/31/2023
pettah,lime,1300,11/1/2023
pettah,lime,1300,11/8/2023
pettah,lime,1300,11/9/2023
pettah,lime,1300,11/16/2023
pettah,lime,1300,11/17/2023
pettah,lime,1300,11/20/2023
pettah,lime,1300,11/27/2023
pettah,lime,1300,11/28/2023
pettah,lime,1300,11/29/2023
pettah,lime,1300,11/30/2023
pettah,lime,1300,12/1/2023
pettah,lime,1300,12/4/2023
pettah,lime,1300,5/8/2024
pettah,lime,1300,5/9/2024
pettah,lime,1300,5/10/2024
pettah,lime,1300,5/16/2024
pettah,lime,1300,5/17/2024
pettah,lime,1300,6/4/2024
pettah,lime,1300,6/5/2024
pettah,lime,1300,6/6/2024
pettah,lime,1300,6/7/2024
pettah,lime,1300,6/18/2024
pettah,lime,1300,6/19/2024
pettah,lime,1300,6/20/2024
pettah,lime,1300,6/24/2024
pettah,lime,1300,6/25/2024
pettah,lime,1400,10/9/2023
pettah,lime,1400,10/10/2023
pettah,lime,1400,10/11/2023
pettah,lime,1400,10/12/2023
pettah,lime,1400,10/13/2023
pettah,lime,1400,10/16/2023
pettah,lime,1400,10/18/2023
pettah,lime,1400,10/19/2023
pettah,lime,1400,10/20/2023
pettah,lime,1400,10/23/2023
pettah,lime,1400,10/24/2023
pettah,lime,1400,11/3/2023
pettah,lime,1400,11/6/2023
pettah,lime,1400,11/7/2023
pettah,lime,1400,11/10/2023
pettah,lime,1400,11/13/2023
pettah,lime,1400,11/15/2023
pettah,lime,1400,5/13/2024
pettah,lime,1400,5/14/2024
pettah,lime,1400,5/15/2024
pettah,lime,1450,10/27/2023
pettah,lime,1500,10/17/2023
pettah,lime,1500,10/30/2023
pettah,lime,1500,11/2/2023
pettah,lime,1500,11/8/2023
pettah,lime,1500,11/9/2023
pettah,lime,1500,11/14/2023
pettah,lime,1500,11/16/2023
pettah,lime,1500,11/17/2023
pettah,lime,1500,11/20/2023
pettah,lime,1500,5/13/2024
pettah,lime,1500,5/14/2024
pettah,lime,1500,5/15/2024
pettah,lime,1600,10/18/2023
pettah,lime,1600,10/19/2023
pettah,lime,1600,10/20/2023
pettah,lime,1600,10/31/2023
pettah,lime,1600,11/1/2023
pettah,lime,1600,11/10/2023
pettah,lime,1600,11/13/2023
pettah,lime,1600,11/15/2023
pettah,lime,1800,11/3/2023
pettah,lime,1800,11/6/2023
pettah,lime,1800,11/14/2023
pettah,local_potato,,7/28/2020
pettah,local_potato,,7/29/2020
pettah,local_potato,,7/30/2020
pettah,local_potato,,7/31/2020
pettah,local_potato,,8/5/2020
pettah,local_potato,,8/6/2020
pettah,local_potato,,8/14/2020
pettah,local_potato,,8/17/2020
pettah,local_potato,,8/21/2020
pettah,local_potato,,8/31/2020
pettah,local_potato,,9/2/2020
pettah,local_potato,,9/3/2020
pettah,local_potato,,9/7/2020
pettah,local_potato,,9/9/2020
pettah,local_potato,,9/11/2020
pettah,local_potato,,9/14/2020
pettah,local_potato,,9/23/2020
pettah,local_potato,,9/24/2020
pettah,local_potato,,9/29/2020
pettah,local_potato,,9/30/2020
pettah,local_potato,,10/2/2020
pettah,local_potato,,10/5/2020
pettah,local_potato,215,9/26/2023
pettah,local_potato,215,9/27/2023
pettah,local_potato,217,10/9/2023
pettah,local_potato,220,10/9/2023
pettah,local_potato,220,10/13/2023
pettah,local_potato,221,10/10/2023
pettah,local_potato,222,9/22/2023
pettah,local_potato,222,10/12/2023
pettah,local_potato,223,10/11/2023
pettah,local_potato,223,11/1/2023
pettah,local_potato,224,9/25/2023
pettah,local_potato,225,10/5/2023
pettah,local_potato,225,10/6/2023
pettah,local_potato,225,10/24/2023
pettah,local_potato,225,10/25/2023
pettah,local_potato,226,3/28/2023
pettah,local_potato,227,10/23/2023
pettah,local_potato,229,3/27/2023
pettah,local_potato,229,3/29/2023
pettah,local_potato,229,10/31/2023
pettah,local_potato,229,11/3/2023
pettah,local_potato,230,3/23/2023
pettah,local_potato,230,3/24/2023
pettah,local_potato,230,11/2/2023
pettah,local_potato,231,9/21/2023
pettah,local_potato,232,10/18/2023
pettah,local_potato,233,3/22/2023
pettah,local_potato,233,3/31/2023
pettah,local_potato,233,4/3/2023
pettah,local_potato,233,9/20/2023
pettah,local_potato,233,10/19/2023
pettah,local_potato,233,10/26/2023
pettah,local_potato,234,3/30/2023
pettah,local_potato,234,10/16/2023
pettah,local_potato,234,10/17/2023
pettah,local_potato,234,10/30/2023
pettah,local_potato,235,4/4/2023
pettah,local_potato,235,10/3/2023
pettah,local_potato,235,10/27/2023
pettah,local_potato,236,9/18/2023
pettah,local_potato,237,9/19/2023
pettah,local_potato,240,4/3/2023
pettah,local_potato,240,4/4/2023
pettah,local_potato,240,10/4/2023
pettah,local_potato,240,10/11/2023
pettah,local_potato,240,10/12/2023
pettah,local_potato,240,10/13/2023
pettah,local_potato,240,10/23/2023
pettah,local_potato,240,10/24/2023
pettah,local_potato,240,10/25/2023
pettah,local_potato,240,5/6/2024
pettah,local_potato,240,5/16/2024
pettah,local_potato,241,9/15/2023
pettah,local_potato,241,10/20/2023
pettah,local_potato,243,3/10/2023
pettah,local_potato,243,5/2/2024
pettah,local_potato,243,5/3/2024
pettah,local_potato,243,5/14/2024
pettah,local_potato,243,5/15/2024
pettah,local_potato,243,5/17/2024
pettah,local_potato,245,5/13/2024
pettah,local_potato,246,10/2/2023
pettah,local_potato,246,11/7/2023
pettah,local_potato,247,3/13/2023
pettah,local_potato,247,5/20/2024
pettah,local_potato,248,11/6/2023
pettah,local_potato,248,4/25/2024
pettah,local_potato,249,3/17/2023
pettah,local_potato,250,10/6/2023
pettah,local_potato,251,3/16/2023
pettah,local_potato,253,3/3/2023
pettah,local_potato,253,3/7/2023
